date,ticker,name,close,return_1d,return_5d,return_20d,pre_selloff_return_3d,market_pre_selloff_return_3d,selloff_resilience_3d,pre_drawdown_5d,market_pre_drawdown_5d,recovery_vs_market_1d,intraday_close_location,close_vs_open,above_ma5,above_ma10,above_ma20,ma20_above_ma60,ma20_slope_5d,distance_to_ma20,distance_to_120d_high,new_high_count_20d,rs_market_20d,volume_ratio_20d,volume_data_reliable,amount_rank_market,prior_leader_score_20d,current_leader_score,history_days,locked_limit_up,feature_version,eligible,reversal_score,stage,focus_selected,resilience_score,repair_score,leader_quality_score,capital_score,risk_penalty,top_reasons,risk_flags,exclusion_reasons,score_version,market_regime,universe_scope
2026-07-14,603110.SH,东方材料,24.15,0.0596752961825362,0.16835994194484738,0.10983455882352922,0.0760151085930123,-0.01264863209893985,0.08866374069195215,-0.01724881414402768,-0.0371038528494787,0.03813945980880473,0.8648648648648644,0.05228758169934644,True,True,True,True,0.013041751257834022,0.05212712658200269,-0.08383915022761768,0.0,0.1292982926934434,2.127011911532961,True,694.0,80.0,80.0,287,False,reversal-features-v1.0.0,True,85,LEADER_REPAIR_CONFIRMED,False,25,25,25,10,0,outperformed_during_selloff|shallower_drawdown_than_market|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|repair_with_volume_expansion,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,002458.SZ,益生股份,9.0,0.05263157894736836,0.03806228373702414,0.07784431137724557,0.013033175355450455,-0.01264863209893985,0.025681807454390304,-0.03280542986425328,-0.0371038528494787,0.031095742573636898,0.9298245614035101,0.04895104895104896,True,True,True,True,0.016788013719237327,0.06521481832169473,-0.04761904761904756,2.0,0.09730804524715975,1.333045158324494,True,825.0,90.0,90.0,287,False,reversal-features-v1.0.0,True,85,LEADER_REPAIR_CONFIRMED,False,25,25,30,5,0,outperformed_during_selloff|shallower_drawdown_than_market|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|recent_repeated_highs,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,600584.SH,长电科技,102.7,0.03685007571933374,0.016932369541538872,0.38372406359471856,0.05249176495590269,-0.01264863209893985,0.06514039705484254,-0.043180061823802185,-0.0371038528494787,0.015314239345602276,0.950128976784179,0.04795918367346941,True,True,True,True,0.07670989538537643,0.07237766071307372,-0.03694673668417103,4.0,0.40318779746463274,1.2186393180620652,True,4.0,90.0,90.0,287,False,reversal-features-v1.0.0,True,84,LEADER_REPAIR_CONFIRMED,True,18,25,30,11,0,outperformed_during_selloff|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|recent_repeated_highs|top100_market_amount,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,002185.SZ,华天科技,25.68,0.06423539162867797,0.170998632010944,0.49912434325744326,0.11868335651367645,-0.01264863209893985,0.1313319886126163,-0.04662188858158833,-0.0371038528494787,0.04269955525494651,0.73134328358209,0.08263069139966284,True,True,True,True,0.09054988475469194,0.1928651059085842,0.0,5.0,0.5185880771273574,1.6578827004077346,True,6.0,100.0,100.0,277,False,reversal-features-v1.0.0,True,84,LEADER_REPAIR_CONFIRMED,True,18,22,30,14,0,outperformed_during_selloff|prior_main_uptrend_signature|positive_repair_day|strong_intraday_recovery|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|recent_repeated_highs|repair_with_volume_expansion|top100_market_amount,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,300558.SZ,贝达药业,69.8,0.08217054263565893,0.07716049382716039,0.3083411433926897,0.040322580645161255,-0.01264863209893985,0.052971212744101104,-0.020649863346492547,-0.0371038528494787,0.06063470626192746,1.0,0.0748383122882661,True,True,True,True,0.055045794116405755,0.11692509561070819,-0.04252400548696855,8.0,0.3278048772626039,0.9439072401219281,True,325.0,100.0,80.0,287,False,reversal-features-v1.0.0,True,84,LEADER_REPAIR_CONFIRMED,False,25,25,30,4,0,outperformed_during_selloff|shallower_drawdown_than_market|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|recent_repeated_highs,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,603669.SH,灵康药业,7.4,0.08823529411764719,0.22112211221122124,0.5644820295983086,0.1258278145695364,-0.01264863209893985,0.13847644666847625,0.0,-0.0371038528494787,0.06669945774391572,0.9215686274509803,0.09792284866468837,True,True,True,True,0.08735307945463089,0.2798339674852992,0.0,10.0,0.5839457634682228,2.58156835670465,True,725.0,100.0,90.0,287,False,reversal-features-v1.0.0,True,83,LEADER_REPAIR_CONFIRMED,False,25,25,30,10,7,outperformed_during_selloff|shallower_drawdown_than_market|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|recent_repeated_highs|repair_with_volume_expansion,extended_above_ma20,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,000739.SZ,普洛药业,19.09,0.04947773501924124,0.05879090404880749,0.15978128797083824,0.022484541877459296,-0.01264863209893985,0.035133173976399146,0.0,-0.0371038528494787,0.027941898645509777,0.9907407407407393,0.050055005500549976,True,True,True,True,0.03546609154085778,0.10448970145799596,-0.009340944473274493,0.0,0.17924502184075242,1.89415322613501,True,1124.0,70.0,90.0,287,False,reversal-features-v1.0.0,True,83,LEADER_REPAIR_CONFIRMED,False,25,25,25,8,0,outperformed_during_selloff|shallower_drawdown_than_market|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|repair_with_volume_expansion,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,002938.SZ,鹏鼎控股,105.24,0.09283489096573216,0.13859136643946757,0.005733944954128489,0.054880052579691085,-0.01264863209893985,0.06752868467863093,-0.02203716868081651,-0.0371038528494787,0.0712990545920007,0.9191090269636563,0.08049281314168377,True,True,True,True,-0.0234080277652029,0.01632061805890861,-0.12234175631723798,2.0,0.02519767882404267,1.2175882238297688,True,56.0,100.0,85.0,287,False,reversal-features-v1.0.0,True,82,LEADER_REPAIR_CONFIRMED,True,25,25,21,11,0,outperformed_during_selloff|shallower_drawdown_than_market|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|positive_20d_relative_strength|recent_repeated_highs|top100_market_amount,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,300990.SZ,同飞股份,120.41,0.14687113058386525,0.19229626695712443,0.35902934537246045,0.07329789409118792,-0.01264863209893985,0.08594652619012777,-0.037142333088774904,-0.0371038528494787,0.12533529421013379,0.7061611374407583,0.12438136147165935,True,True,True,True,0.06549389520976767,0.17528781911441005,0.0,2.0,0.37849307924237463,2.015342884526622,True,297.0,90.0,100.0,287,False,reversal-features-v1.0.0,True,82,LEADER_REPAIR_CONFIRMED,True,18,22,30,12,0,outperformed_during_selloff|prior_main_uptrend_signature|positive_repair_day|strong_intraday_recovery|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|recent_repeated_highs|repair_with_volume_expansion,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
2026-07-14,002384.SZ,东山精密,260.37,0.10000000000000009,0.09921053742559205,0.08800300864986843,-0.003620138070382306,-0.01264863209893985,0.009028494028557543,-0.0942139905097199,-0.0371038528494787,0.07846416362626862,1.0,0.07804736667770773,True,True,True,True,0.027424425436446853,0.039392899058690034,-0.05594633792603343,4.0,0.10746674251978261,1.099369341784026,True,5.0,90.0,80.0,287,False,reversal-features-v1.0.0,True,81,LEADER_REPAIR_CONFIRMED,True,18,25,30,8,0,outperformed_during_selloff|prior_main_uptrend_signature|positive_repair_day|closed_near_intraday_high|bullish_real_body|repair_outperformed_market|reclaimed_ma5|held_or_reclaimed_ma20|medium_trend_intact|ma20_still_rising|positive_20d_relative_strength|near_120d_high_after_selloff|recent_repeated_highs|top100_market_amount,,,reversal-score-v1.0.0,SELLOFF_REPAIR,sina_spot_prefilter_500
