strategy_name,backtest_version,score_version,start_date,end_date,observations,active_days,annual_return,benchmark_annual_return,annual_excess_return,volatility,sharpe,max_drawdown,hit_rate,average_turnover,transaction_cost_bps,top_n,minimum_score,holding_days,signal_frequency,oos_start_date,oos_observations,oos_annual_return,oos_max_drawdown
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-06-26,1083,939,0.34844623623695115,0.00031075789724988034,0.34813547833970127,0.4924373942900612,0.8516590928606715,-0.566187292078317,0.5058572949946751,0.19806094182825487,10,3,45.0,1,every_holding_period,2025-01-01,357,1.3733703844487488,-0.398548002655273
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-06-26,1083,883,0.43188065509640405,0.00031075789724988034,0.4315698971991542,0.538212936968466,0.9288362029291549,-0.6795687971294451,0.49263873159682897,0.21360418590335492,10,3,55.0,1,every_holding_period,2025-01-01,357,1.430671691983906,-0.40621467857310756
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-06-26,1083,794,0.6290251677860703,0.00031075789724988034,0.6287144098888204,0.537773469462798,1.1732022979965293,-0.6517013541962324,0.5025188916876574,0.2159125884887658,10,3,65.0,1,every_holding_period,2025-01-01,357,1.6644410426256826,-0.4509374522808952
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-06-16,216,187,0.4463905350115378,0.0020393669067799713,0.44435116810475783,0.45971539674699397,1.0249161359921897,-0.46118419884133455,0.5187165775401069,0.3888888888888889,10,3,45.0,5,every_holding_period,2025-01-01,70,1.5930441546566723,-0.29065965631729074
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-06-16,216,176,0.3958720502052968,0.0020393669067799713,0.39383268329851684,0.5178672827115499,0.9064586063999079,-0.5567690146732598,0.5227272727272727,0.404320987654321,10,3,55.0,5,every_holding_period,2025-01-01,70,1.8959351958565787,-0.31760994110910346
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-06-16,216,161,0.629318016128156,0.0020393669067799713,0.627278649221376,0.5286882075372429,1.1788316681151578,-0.4725153064249754,0.5031055900621118,0.3958333333333333,10,3,65.0,5,every_holding_period,2025-01-01,70,2.0038775378423055,-0.3398810532001445
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-05-26,54,48,1.02754192187933,0.0020393669067797493,1.0255025549725503,0.6483161506212143,1.3735824166294759,-0.28659849001434134,0.5625,0.5493827160493828,10,3,45.0,20,every_holding_period,2025-01-01,17,2.8685586870715634,-0.13202491806256755
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-05-26,54,42,0.9755762782034305,0.0020393669067797493,0.9735369112966508,0.674617054387399,1.2996109357162613,-0.2147023527641827,0.5952380952380952,0.601851851851852,10,3,55.0,20,every_holding_period,2025-01-01,17,2.7328063094079145,-0.21470235276418248
cn_wave_topn_periodic,wave-backtest-v1.1.0,wave-score-v1.0.0,2022-01-04,2026-05-26,54,39,0.9615156091615971,0.0020393669067797493,0.9594762422548173,0.7317868145114795,1.2305573092710234,-0.3095406130321581,0.6666666666666666,0.6111111111111112,10,3,65.0,20,every_holding_period,2025-01-01,17,2.9960828068265166,-0.30954061303215796
